1 zimmer|1.5 zimmer|13 zimmer|2 zimmer|2.5 zimmer|20 zimmer|3 zimmer|3.5 zimmer|4 zimmer|4.5 zimmer|5 zimmer|5.5 zimmer|6 zimmer|6.5 zimmer|7 zimmer|address|description|page|price|type|weblink|address_short_1|address_short_2|price2|rooms|size|size_num
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Rosengartenstrasse 55, 8037 Zürich|1-bedroom apartment: spectacular view & luxurious interior|32|4580|2.5 Zimmer, 75m², CHF 4’580.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000995404|Rosengartenstrasse 55|8037 Zürich|CHF 4’580.– |2.5 Zimmer|75m²|75.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|8005 Zürich|Hier liegen Ihnen der See, die Stadt und die Alpen zu Füssen|32|10650|4.5 Zimmer, 270m², CHF 10’650.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000995044||8005 Zürich|CHF 10’650.– |4.5 Zimmer|270m²|270.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Wehntalerstrasse 550, 8046 Zürich|STUDIO MIT KÜCHE ZUR MITBENUTZUNG IN ZÜRICH-AFFOLTERN|32|900|1 Zimmer, CHF 900.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000991589|Wehntalerstrasse 550|8046 Zürich|CHF 900.– |1 Zimmer||
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Starengasse 7, 8052 Zürich|Wohnjuwel im Herzen von Zürich-West|32|2590|3 Zimmer, CHF 2’590.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000976326|Starengasse 7|8052 Zürich|CHF 2’590.– |3 Zimmer||
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Friesenbergstrasse 19, 8055 Zürich|Geräumige 4-5-Zimmerwohnung in Zürich Wiedikon|32|3990|4.5 Zimmer, CHF 3’990.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000973222|Friesenbergstrasse 19|8055 Zürich|CHF 3’990.– |4.5 Zimmer||
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Wiesliacher 21, 8053 Zürich|"Wiesliacher 21 | 23 in Zürich  Zwischen Zentrum und Natur"|32|60| CHF 60.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000965490|Wiesliacher 21|8053 Zürich| CHF 60.– |||
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Triemlistrasse 113, 8047 Zürich|"Erstvermietung ""Triemlistrasse"" in Zürich"|32|2314|2.5 Zimmer, 59m², CHF 2’314.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000959860|Triemlistrasse 113|8047 Zürich|CHF 2’314.– |2.5 Zimmer|59m²|59.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Haldenstrasse 167, 8003 Zürich, 8055 Zürich|Erstvermietung - Mitten drin Wohnen|32|3570|3.5 Zimmer, 84m², CHF 3’570.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000922201|||CHF 3’570.– |3.5 Zimmer|84m²|84.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Bederstrasse 70, 8002 Zürich|einmalige Wohnung im Jugendstil inmitten des Enge-Quartiers!|32|4080|4.5 Zimmer, 92m², CHF 4’080.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000910814|Bederstrasse 70|8002 Zürich|CHF 4’080.– |4.5 Zimmer|92m²|92.0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Haldenstrasse 169, 8003 Zürich, 8055 Zürich|Erstvermietung - Single Apartment im Kreis 3|32|2470|1.5 Zimmer, 49m², CHF 2’470.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000910304|||CHF 2’470.– |1.5 Zimmer|49m²|49.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Haldenstrasse 169, 8003 Zürich, 8055 Zürich|Erstvermietung - Hier, das Stadtleben geniessen!|32|3790|3.5 Zimmer, 81m², CHF 3’790.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000910303|||CHF 3’790.– |3.5 Zimmer|81m²|81.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Haldenstrasse 169, 8003 Zürich, 8055 Zürich|Erstvermietung - So wohnt Tsüri|32|2750|2.5 Zimmer, 59m², CHF 2’750.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000910302|||CHF 2’750.– |2.5 Zimmer|59m²|59.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Haldenstrasse 169, 8003 Zürich, 8055 Zürich|Erstvermietung - Wohnträume wahr werden lassen!|33|2720|2.5 Zimmer, 60m², CHF 2’720.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000910301|||CHF 2’720.– |2.5 Zimmer|60m²|60.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Winzerstrasse 65, 8049 Zürich|Einmalige Duplexwohnung  mit traumhafter Weitsicht!|33|4900|4.5 Zimmer, 102m², CHF 4’900.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000870178|Winzerstrasse 65|8049 Zürich|CHF 4’900.– |4.5 Zimmer|102m²|102.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Rötelstr. 9, 8006 Zürich|befristete 3.5-Zimmer-Dachwohnung nähe Schaffhauserplatz|33|2295|3.5 Zimmer, 70m², CHF 2’295.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000822230|Rötelstr. 9|8006 Zürich|CHF 2’295.– |3.5 Zimmer|70m²|70.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Bachmattstrasse 60, 8048 Zürich|2.5 Zimmer-Wohnung in ZH Altstetten|33|2467|2.5 Zimmer, 54m², CHF 2’467.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000719898|Bachmattstrasse 60|8048 Zürich|CHF 2’467.– |2.5 Zimmer|54m²|54.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|8000 Zurich|1 month minimum - Brand new apartments - 70m²|33|3600|2.5 Zimmer, 70m², CHF 3’600.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000718644||8000 Zurich|CHF 3’600.– |2.5 Zimmer|70m²|70.0
0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|Im Langwil 2, 8044 Dübendorf|Luxuriöse Wohnung mit traumhafter Weitsicht zu vermieten!|33|5900|5.5 Zimmer, 170m², CHF 5’900.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000705739|Im Langwil 2|8044 Dübendorf|CHF 5’900.– |5.5 Zimmer|170m²|170.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Freilagerstrasse 27, 8047 Zürich|Attraktive Loftwohnungen in Zürich-Albisrieden (Nr. 21)|33|3990|1 Zimmer, 136m², CHF 3’990.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000608183|Freilagerstrasse 27|8047 Zürich|CHF 3’990.– |1 Zimmer|136m²|136.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Kirchgasse 33, 8001 Zürich|Single-Wohnung - Bijou mit Erker an Top Lage|33|2854|2 Zimmer, 42m², CHF 2’854.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000495802|Kirchgasse 33|8001 Zürich|CHF 2’854.– |2 Zimmer|42m²|42.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Zielweg 80, 8055 Zürich|Exklusive möblierte Apartments mit eigenem Badezimmer und Kochzeile an Toplage|33|1770|1 Zimmer, 24m², CHF 1’770.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/3003129586|Zielweg 80|8055 Zürich|CHF 1’770.– |1 Zimmer|24m²|24.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Militärstrasse 24, 8004 Zurich|1 Bedroom Apartment Mini|33|2792|21m², CHF 2’792.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/3000390340|Militärstrasse 24|8004 Zurich|CHF 2’792.– |1 Zimmer|21m²|21.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Titlisstrasse 51, 8032 Zürich|Wohnen am Zürichberg|33|4800|4.5 Zimmer, CHF 4’800.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4001022144|Titlisstrasse 51|8032 Zürich|CHF 4’800.– |4.5 Zimmer||
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Saumackerstrasse 86, 8048 Zürich|Gepflegte 3-Zimmerwohnung, im HP mit zwei Balkonen an absolut ruhiger Lage|33|2500|3 Zimmer, 70m², CHF 2’500.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4001010113|Saumackerstrasse 86|8048 Zürich|CHF 2’500.– |3 Zimmer|70m²|70.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Wehntalerstrasse 619, 8046 Zürich|attraktive 3.5 Zimmerwohnung mit Garten|33|2644|3.5 Zimmer, 95m², CHF 2’644.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4001001586|Wehntalerstrasse 619|8046 Zürich|CHF 2’644.– |3.5 Zimmer|95m²|95.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Etzelstrasse 35, 8038 Zürich|WILLKOMMEN IN “WOLLYWOOD” SEESICHT 3.5-ZIMMERWOHNUNG MIT ATEMBERAUBEN|33|8990|3.5 Zimmer, 100m², CHF 8’990.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000995358|Etzelstrasse 35|8038 Zürich|CHF 8’990.– |3.5 Zimmer|100m²|100.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Geranienstrasse 12, 8008 Zürich|Stilvolles Wohnen in Seenähe! SENIOR SERVICED 2-BEDROOM APARTMENT|33|6900|3 Zimmer, 70m², CHF 6’900.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000995343|Geranienstrasse 12|8008 Zürich|CHF 6’900.– |3 Zimmer|70m²|70.0
0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|8037 Zürich|Stadtvilla mit Panorama am Bucheggplatz|33|7500|5.5 Zimmer, 320m², CHF 7’500.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000988778||8037 Zürich|CHF 7’500.– |5.5 Zimmer|320m²|320.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Neuhausstrasse 12, 8044 Zürich|Helle Wohnung am Zürichberg|33|2650|2 Zimmer, CHF 2’650.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000972299|Neuhausstrasse 12|8044 Zürich|CHF 2’650.– |2 Zimmer||
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|8037 Zürich|Befristete 3 Zimmer Wohnung nahe am Wipkingerplatz|33|2156|3 Zimmer, CHF 2’156.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000962423||8037 Zürich|CHF 2’156.– |3 Zimmer||
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Mühlackerstrasse 111, 8046 Zürich|Modernes Wohnen an ruhiger und zentralen Lage in 8046 Zürich|33|4000|4.5 Zimmer, 141m², CHF 4’000.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000962005|Mühlackerstrasse 111|8046 Zürich|CHF 4’000.– |4.5 Zimmer|141m²|141.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Wehntalerstrasse 283A, 8046 Zürich|Wohnen in Zürich-Affoltern|33|2230|3.5 Zimmer, CHF 2’230.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000960324|Wehntalerstrasse 283A|8046 Zürich|CHF 2’230.– |3.5 Zimmer||
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Schaffhauserstrasse 202, 8057 Zürich|"""Grosszügige 3-Zimmerwohnung an ruhiger und zentraler Lage in Zürich befristet auf den 31.12.2024"""|34|2115|3 Zimmer, CHF 2’115.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000922755|Schaffhauserstrasse 202|8057 Zürich|CHF 2’115.– |3 Zimmer||
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Haldenstrasse 167, 8003 Zürich, 8055 Zürich|Erstvermietung - Ein Traum von Dachwohnung...|34|4130|3.5 Zimmer, 87m², CHF 4’130.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000910305|||CHF 4’130.– |3.5 Zimmer|87m²|87.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Saumackerstrasse 58, 8048 Zürich|Helle Wohnung an zentraler und ruhiger Lage!|34|2250|3 Zimmer, 65m², CHF 2’250.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000897608|Saumackerstrasse 58|8048 Zürich|CHF 2’250.– |3 Zimmer|65m²|65.0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Schmelzbergstrasse 60, 8044 Zürich|Hobbyraum für was auch immer...|34|538| CHF 538.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000795124|Schmelzbergstrasse 60|8044 Zürich| CHF 538.– |||
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Stapferstrasse 1, 8006 Zürich|4-Zimmer-Wohnung, befristet bis 30.09.2024|34|2043|4 Zimmer, CHF 2’043.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000764577|Stapferstrasse 1|8006 Zürich|CHF 2’043.– |4 Zimmer||
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Albisriederstrasse 379, 8047 Zürich|Im Herzen von Albisrieden|34|3300|3.5 Zimmer, 97m², CHF 3’300.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000666090|Albisriederstrasse 379|8047 Zürich|CHF 3’300.– |3.5 Zimmer|97m²|97.0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Gertrudstrasse 48, 8003 Zürich|frisch sanierte Wohnung mit Balkon im Trendquartier Wiedikon zu vermieten|34|1940|1.5 Zimmer, 21m², CHF 1’940.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000654261|Gertrudstrasse 48|8003 Zürich|CHF 1’940.– |1.5 Zimmer|21m²|21.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Predigerplatz 18, 8001 Zürich|Charmante 3-Zimmerwohnung in der Altstadt von Zürich|34|3800|3 Zimmer, 76m², CHF 3’800.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000593942|Predigerplatz 18|8001 Zürich|CHF 3’800.– |3 Zimmer|76m²|76.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Scheffelstrasse 3, 8037 Zürich|Moderne Wohnung im Zentrum von Wipkingen|34|2750|2 Zimmer, 49m², CHF 2’750.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000341615|Scheffelstrasse 3|8037 Zürich|CHF 2’750.– |2 Zimmer|49m²|49.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Gubelstrasse 64, 8050 Zürich|2.5 Zimmer Wohnung in Oerlikon|34|3300|2.5 Zimmer, 40m², CHF 3’300.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002802728|Gubelstrasse 64|8050 Zürich|CHF 3’300.– |2.5 Zimmer|40m²|40.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Gubelstrasse 64, 8050 Zürich|2.5 Zimmer Wohnung in Oerlikon|34|3400|2.5 Zimmer, 55m², CHF 3’400.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002802714|Gubelstrasse 64|8050 Zürich|CHF 3’400.– |2.5 Zimmer|55m²|55.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Gubelstrasse 64, 8050 Zürich|2.5 Zimmer Wohnung in Oerlikon|34|3300|2.5 Zimmer, 45m², CHF 3’300.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002802705|Gubelstrasse 64|8050 Zürich|CHF 3’300.– |2.5 Zimmer|45m²|45.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Gubelstrasse 64, 8050 Zürich|Penthouse Wohnung in Oerlikon|34|3300|2 Zimmer, 35m², CHF 3’300.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002802682|Gubelstrasse 64|8050 Zürich|CHF 3’300.– |2 Zimmer|35m²|35.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Gubelstrasse 64, 8050 Zürich|3.5 Zimmer Wohnung in Oerlikon|34|3450|3.5 Zimmer, 75m², CHF 3’450.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002417883|Gubelstrasse 64|8050 Zürich|CHF 3’450.– |3.5 Zimmer|75m²|75.0
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Gubelstrasse 64, 8050 Zürich|4 Zimmer Wohnung in Oerlikon|34|3950|4 Zimmer, 90m², CHF 3’950.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002344269|Gubelstrasse 64|8050 Zürich|CHF 3’950.– |4 Zimmer|90m²|90.0
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Baslerstrasse 137, 8048 Zürich|Grosszügige und helle 4-Zimmerwohnung befristet in Altstetten|34|1869|4 Zimmer, 88m², CHF 1’869.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4001021834|Baslerstrasse 137|8048 Zürich|CHF 1’869.– |4 Zimmer|88m²|88.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Haldenstrasse 167, 8003 Zürich|Erstvermietung - Jetzt Wohnung sichern!|34|3600|3.5 Zimmer, 84m², CHF 3’600.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4001020371|Haldenstrasse 167|8003 Zürich|CHF 3’600.– |3.5 Zimmer|84m²|84.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Waffenplatzstr. 21, 8002 Zürich|Schöne 3-Zimmer-Altstadt-Wohnung per 01.05.2024 zu vermieten|34|2182|3 Zimmer, 66m², CHF 2’182.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4001018213|Waffenplatzstr. 21|8002 Zürich|CHF 2’182.– |3 Zimmer|66m²|66.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Hungerbergstrasse 17, 8046 Zürich|Erstbezug helle Attikawohnung mit 2 Terrassen|34|2725|2.5 Zimmer, 69m², CHF 2’725.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4001000664|Hungerbergstrasse 17|8046 Zürich|CHF 2’725.– |2.5 Zimmer|69m²|69.0
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Rötelstrasse 9, 8006 Zürich|4-Zimmer-Altbauwohnung mit Balkon Kreis 6 - befristet bis 31.03.2025|34|2250|4 Zimmer, 80m², CHF 2’250.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000997865|Rötelstrasse 9|8006 Zürich|CHF 2’250.– |4 Zimmer|80m²|80.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|In Gassen 9, 8001 Zürich|Zwischen Münsterhof und Paradeplatz|35|2145|1 Zimmer, 31m², CHF 2’145.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000997223|In Gassen 9|8001 Zürich|CHF 2’145.– |1 Zimmer|31m²|31.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Schulhausstrasse 50, 8002 Zürich|Befristet bis 31. Januar 2025 zu vermieten 3 1/2-Zimmer-Wohnung Zürich 2|35|2250|3.5 Zimmer, 101m², CHF 2’250.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000996884|Schulhausstrasse 50|8002 Zürich|CHF 2’250.– |3.5 Zimmer|101m²|101.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Stapferstrasse 1, 8006 Zürich|3-Zimmer-Wohnung, befristet bis 30.09.2024|35|1540|3 Zimmer, CHF 1’540.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000994678|Stapferstrasse 1|8006 Zürich|CHF 1’540.– |3 Zimmer||
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Markusstrasse 9, 8006 Zürich|Renovierte 3.5-Zimmerwohnung an bester Lage|35|3200|3.5 Zimmer, 98m², CHF 3’200.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000990201|Markusstrasse 9|8006 Zürich|CHF 3’200.– |3.5 Zimmer|98m²|98.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Blumenfeldstrasse 66, 8046 Zürich|Attraktive und moderne 2 ½-Gartenwohnung im Eigentumsstandart|35|2096|2.5 Zimmer, 87m², CHF 2’096.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000990114|Blumenfeldstrasse 66|8046 Zürich|CHF 2’096.– |2.5 Zimmer|87m²|87.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Michelstrasse 17, 8049 Zürich|Schöne 2-Zimmer-Wohnung an Toplage in Höngg|35|2249|2 Zimmer, 45m², CHF 2’249.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000970155|Michelstrasse 17|8049 Zürich|CHF 2’249.– |2 Zimmer|45m²|45.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Klosbachstrasse 88, 8032 Zürich|Bijou 3 Zimmer-Wohnung am Römerhof|35|4000|3 Zimmer, 76m², CHF 4’000.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000957088|Klosbachstrasse 88|8032 Zürich|CHF 4’000.– |3 Zimmer|76m²|76.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Badenerstrasse 701, 8048 Zürich|Willkommen in Ihrem neuen Zuhause in Altstetten!|35|2950|2.5 Zimmer, 60m², CHF 2’950.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000948401|Badenerstrasse 701|8048 Zürich|CHF 2’950.– |2.5 Zimmer|60m²|60.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Wartauweg 19, 8049 Zürich|3,5-Zimmerwohnung mit Dachterrasse - Erstvermietung nach Sanierung - Wohnen im Kult|35|5470|3.5 Zimmer, 88m², CHF 5’470.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000946898|Wartauweg 19|8049 Zürich|CHF 5’470.– |3.5 Zimmer|88m²|88.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Limmattalstrasse 266, 8049 Zürich|Erstvermietung nach Sanierung - Wohnen im Kult|35|4920|4.5 Zimmer, 97m², CHF 4’920.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000946748|Limmattalstrasse 266|8049 Zürich|CHF 4’920.– |4.5 Zimmer|97m²|97.0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Bachmattstrasse 53, 8048 Zürich|Moderne 1.5-Attikawohnung in Zürich Altstetten|35|1897|1.5 Zimmer, 44m², CHF 1’897.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000936325|Bachmattstrasse 53|8048 Zürich|CHF 1’897.– |1.5 Zimmer|44m²|44.0
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Winkelriedstrasse 5, 8006 Zürich|Top Jugendstilwohnung an erstklassiger Lage - befristet bis 31.08.2024|35|2800|4 Zimmer, 70m², CHF 2’800.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000933068|Winkelriedstrasse 5|8006 Zürich|CHF 2’800.– |4 Zimmer|70m²|70.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Triemlistr. 117, 8047 Zürich|Teilweise neu renoviert, nähe Triemlispital!|35|2490|3 Zimmer, CHF 2’490.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000930322|Triemlistr. 117|8047 Zürich|CHF 2’490.– |3 Zimmer||
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Schipfe 4, 8001 Zürich|Grosszügige 3.5-Zimmerwohnung im Herzen von Zürich|35|6550|3.5 Zimmer, CHF 6’550.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000921942|Schipfe 4|8001 Zürich|CHF 6’550.– |3.5 Zimmer||
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Englischviertelstrasse 64, 8032 Zürich|Gemütliches Wohnen in der Stadt Zürich|35|2280|2.5 Zimmer, CHF 2’280.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000903203|Englischviertelstrasse 64|8032 Zürich|CHF 2’280.– |2.5 Zimmer||
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Winkelriedstrasse 5, 8006 Zürich|Top Jugendstilwohnung an erstklassiger Lage|35|4250|4 Zimmer, 70m², CHF 4’250.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000899093|Winkelriedstrasse 5|8006 Zürich|CHF 4’250.– |4 Zimmer|70m²|70.0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Schaffhauserstrasse 137, 8057 Zürich|Studio am Irchel|35|2650|1.5 Zimmer, 30m², CHF 2’650.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000871073|Schaffhauserstrasse 137|8057 Zürich|CHF 2’650.– |1.5 Zimmer|30m²|30.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Winzerstrasse 65, 8049 Zürich|Charmante, möblierte Wohnung im Jugendstil an idealer Lage!|35|2500|2 Zimmer, 31m², CHF 2’500.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000870179|Winzerstrasse 65|8049 Zürich|CHF 2’500.– |2 Zimmer|31m²|31.0
