page|type|price|address_x|description|weblink|rooms|size|price2|1 zimmer|1.5 zimmer|13 zimmer|2 zimmer|2.5 zimmer|20 zimmer|3 zimmer|3.5 zimmer|4 zimmer|4.5 zimmer|5 zimmer|5.5 zimmer|6 zimmer|6.5 zimmer|7 zimmer|address_short_1|address_short_2|size_num|address_y|latitude|longitude|detail
2|4.5 Zimmer, 109m², CHF 5’990.– |5990|Wartauweg 19, 8049 Zürich|4,5-Zimmer-Gartenwohnung mit Sitzplatz - Erstvermietung nach Sanierung - Wohnen im Kult|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=2/mieten/4000946773|4.5 Zimmer|109m²|CHF 5’990.– |0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Wartauweg 19|8049 Zürich|109.0|Lyrenweg, 8047 Zürich|47.375064849853516|8.481383323669434|lyrenweg 11 8047 zuerich 261 zuerich ch zh
2|3.5 Zimmer, 88m², CHF 4’990.– |4990|Wartauweg 19, 8049 Zürich|3,5-Zimmerwohnung - Erstvermietung nach Sanierung - Wohnen im Kult|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=2/mieten/4000946896|3.5 Zimmer|88m²|CHF 4’990.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Wartauweg 19|8049 Zürich|88.0|Lyrenweg, 8047 Zürich|47.375064849853516|8.48222827911377|lyrenweg 12 8047 zuerich 261 zuerich ch zh
2|3.5 Zimmer, 81m², CHF 5’983.– |5983|Tödistrasse 63, 8002 Zürich|Kernsanierte Wohnung im Zentrum von Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=2/mieten/4000901292|3.5 Zimmer|81m²|CHF 5’983.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Tödistrasse 63|8002 Zürich|81.0|Lyrenweg, 8047 Zürich|47.37510299682617|8.482292175292969|lyrenweg 12a 8047 zuerich 261 zuerich ch zh
2|4.5 Zimmer, 121m², CHF 5’125.– |5125|Wildbachstrasse 39, 8008 Zürich|Erstvermietung einer renovierten 4.5 ZWG mit Galerie im beliebten Wohnquartier Zürich-Seefeld|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=2/mieten/4000876980|4.5 Zimmer|121m²|CHF 5’125.– |0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Wildbachstrasse 39|8008 Zürich|121.0|Lyrenweg, 8047 Zürich|47.37525939941406|8.48202896118164|lyrenweg 14 8047 zuerich 261 zuerich ch zh
2|2.5 Zimmer, 95m², CHF 3’000.– |3000|Leutschenbachstrasse 85, 8052 Zürich|2,5 Apartment with incredibile views, 6th floor|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=2/mieten/4000824566|2.5 Zimmer|95m²|CHF 3’000.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Leutschenbachstrasse 85|8052 Zürich|95.0|Lyrenweg, 8047 Zürich|47.37519073486328|8.481250762939453|lyrenweg 15 8047 zuerich 261 zuerich ch zh
2|1 Zimmer, 37m², CHF 1’630.– |1630|Culmannstrasse 30, 8006 Zürich|Hochwertiges studio vollmöbliert mit Balkon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=2/mieten/4000642009|1 Zimmer|37m²|CHF 1’630.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Culmannstrasse 30|8006 Zürich|37.0|Lyrenweg, 8047 Zürich|47.37514877319336|8.481740951538086|lyrenweg 16 8047 zuerich 261 zuerich ch zh
5|4.5 Zimmer, 108m², CHF 4’630.– |4630|Wiedingstrasse/Austrasse, 8045 Zürich|Traumhafte Familienwohnung im beliebten Kreis 3|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4000986807|4.5 Zimmer|108m²|CHF 4’630.– |0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Wiedingstrasse/Austrasse|8045 Zürich|108.0|Lyrenweg, 8047 Zürich|47.375328063964844|8.48111343383789|lyrenweg 17 8047 zuerich 261 zuerich ch zh
5|5.5 Zimmer, 133m², CHF 5’690.– |5690|Wiedingstrasse/Austrasse, 8045 Zürich|Ob Familie oder WG wir haben das passende Objekt für Sie|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4000964738|5.5 Zimmer|133m²|CHF 5’690.– |0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|Wiedingstrasse/Austrasse|8045 Zürich|133.0|Lyrenweg, 8047 Zürich|47.37542724609375|8.481868743896484|lyrenweg 18 8047 zuerich 261 zuerich ch zh
5|3.5 Zimmer, 99m², CHF 3’590.– |3590|Im Glockenacker 56, 8053 Zürich|Hier wartet Ihr neues Zuhause auf Sie|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4000956518|3.5 Zimmer|99m²|CHF 3’590.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Im Glockenacker 56|8053 Zürich|99.0|Lyrenweg, 8047 Zürich|47.37542724609375|8.480886459350586|lyrenweg 19 8047 zuerich 261 zuerich ch zh
5|2.5 Zimmer, 87m², CHF 2’595.– |2595|Eierbrechtstrasse 59/61, 8053 Zürich|Moderne und grosszügige Wohnung in Zürich-Witikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4000889443|2.5 Zimmer|87m²|CHF 2’595.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Eierbrechtstrasse 59/61|8053 Zürich|87.0|Lyrenweg, 8047 Zürich|47.375457763671875|8.48095989227295|lyrenweg 19a 8047 zuerich 261 zuerich ch zh
5|4.5 Zimmer, 122m², CHF 4’190.– |4190|Pfingstweidstrasse 104B, 8005 Zürich|Liebe auf den ersten Blick!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4000814794|4.5 Zimmer|122m²|CHF 4’190.– |0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Pfingstweidstrasse 104B|8005 Zürich|122.0|Lyrenweg, 8047 Zürich|47.37531280517578|8.48159408569336|lyrenweg 20 8047 zuerich 261 zuerich ch zh
5|5 Zimmer, 156m², CHF 6’700.– |6700|Utoquai 49, 8008 Zürich|Wohnen am Seebecken|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4000672012|5 Zimmer|156m²|CHF 6’700.– |0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Utoquai 49|8008 Zürich|156.0|Lyrenweg, 8047 Zürich|47.375553131103516|8.480474472045898|lyrenweg 21 8047 zuerich 261 zuerich ch zh
5|4.5 Zimmer, 165m², CHF 6’140.– |6140|Plattenstr. 34, 8032 Zürich|Attikawohnung mit eigener Rooftop|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4000490665|4.5 Zimmer|165m²|CHF 6’140.– |0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Plattenstr. 34|8032 Zürich|165.0|Lyrenweg, 8047 Zürich|47.375484466552734|8.480244636535645|lyrenweg 21b 8047 zuerich 261 zuerich ch zh
5|3.5 Zimmer, CHF 6’285.– |6285|Hadlaubstr. 73, 8006 Zürich|Wohnoase der Spitzenklasse mit atemberaubender Aussicht!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4000464770|3.5 Zimmer||CHF 6’285.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Hadlaubstr. 73|8006 Zürich||Lyrenweg, 8047 Zürich|47.376075744628906|8.479437828063965|lyrenweg 21e 8047 zuerich 261 zuerich ch zh
5|4.5 Zimmer, 121m², CHF 4’510.– |4510|Forsterstrasse 67, 8044 Zürich|Charmante Wohnung am Zürichberg|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4000366224|4.5 Zimmer|121m²|CHF 4’510.– |0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Forsterstrasse 67|8044 Zürich|121.0|Lyrenweg, 8047 Zürich|47.37528610229492|8.480560302734375|lyrenweg 21a 8047 zuerich 261 zuerich ch zh
5|3.5 Zimmer, 80m², CHF 2’380.– |2380|Albisstr. 124, 8038 Zürich|Frisch sanierte 3.5 Zimmer Wohnung in Wollishofen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4001022524|3.5 Zimmer|80m²|CHF 2’380.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Albisstr. 124|8038 Zürich|80.0|Lyrenweg, 8047 Zürich|47.375545501708984|8.480504035949707|lyrenweg 21 8047 zuerich 261 zuerich ch zh
5|3.5 Zimmer, 105m², CHF 3’165.– |3165|Hohlstrasse 485a, 8048 Zürich|Urbanes & Zentrales Wohnen. Dein Labitzke.|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4001022454|3.5 Zimmer|105m²|CHF 3’165.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Hohlstrasse 485a|8048 Zürich|105.0|Lyrenweg, 8047 Zürich|47.375465393066406|8.481429100036621|lyrenweg 22 8047 zuerich 261 zuerich ch zh
5|2.5 Zimmer, 95m², CHF 4’455.– |4455|Aemtlerstr. 17, 8003 Zürich|Loftwohnung mit grosser Dachterrasse an zentraler Lage|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4001022257|2.5 Zimmer|95m²|CHF 4’455.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Aemtlerstr. 17|8003 Zürich|95.0|Lyrenweg, 8047 Zürich|47.37567901611328|8.480813026428223|lyrenweg 23 8047 zuerich 261 zuerich ch zh
5|3.5 Zimmer, 99m², CHF 4’080.– |4080|Katharinenweg 5, 8002 Zürich|ERSTVERMIETUNG nach Totalsanierung|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4001019847|3.5 Zimmer|99m²|CHF 4’080.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Katharinenweg 5|8002 Zürich|99.0|Lyrenweg, 8047 Zürich|47.375633239746094|8.480876922607422|lyrenweg 23a 8047 zuerich 261 zuerich ch zh
5|3.5 Zimmer, 99m², CHF 4’080.– |4080|Katharinenweg 5, 8002 Zürich|ERSTVERMIETUNG nach Totalsanierung|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4001019811|3.5 Zimmer|99m²|CHF 4’080.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Katharinenweg 5|8002 Zürich|99.0|Lyrenweg, 8047 Zürich|47.375526428222656|8.481588363647461|lyrenweg 24 8047 zuerich 261 zuerich ch zh
5|2 Zimmer, 70m², CHF 3’431.– |3431|Baslerstrasse 77, 8048 Zürich|Urbanes Wohnen in einem inspirierenden Umfeld|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4001018076|2 Zimmer|70m²|CHF 3’431.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Baslerstrasse 77|8048 Zürich|70.0|Lyrenweg, 8047 Zürich|47.375823974609375|8.480690956115723|lyrenweg 25 8047 zuerich 261 zuerich ch zh
5|2.5 Zimmer, 66m², CHF 2’782.– |2782|Dorfstrasse 40, 8037 Zürich|Wunderschöne helle 2.5 Zi.-Maisonettewohnung in Wipkingen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4001017216|2.5 Zimmer|66m²|CHF 2’782.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Dorfstrasse 40|8037 Zürich|66.0|Lyrenweg, 8047 Zürich|47.37559509277344|8.48173999786377|lyrenweg 26 8047 zuerich 261 zuerich ch zh
5|3.5 Zimmer, 113m², CHF 4’840.– |4840|Badenerstr. 157, 8004 Zürich|Moderne Altbauwohnung mitten im Stadtzentrum|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4001015840|3.5 Zimmer|113m²|CHF 4’840.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Badenerstr. 157|8004 Zürich|113.0|Lyrenweg, 8047 Zürich|47.37571716308594|8.480352401733398|lyrenweg 27 8047 zuerich 261 zuerich ch zh
5|4.5 Zimmer, 110m², CHF 4’765.– |4765|Badenerstr. 157, 8004 Zürich|Moderne Altbauwohnung mitten im Stadtzentrum|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=5/mieten/4001015839|4.5 Zimmer|110m²|CHF 4’765.– |0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Badenerstr. 157|8004 Zürich|110.0|Lyrenweg, 8047 Zürich|47.37561798095703|8.481294631958008|lyrenweg 28 8047 zuerich 261 zuerich ch zh
6|1 Zimmer, 23m², CHF 1’650.– |1650|Ankerstrasse 110, 8004 Zürich|Sanierte 1-Zimmerwohnungen beim Helvetiaplatz zu vermieten!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=6/mieten/4001015278|1 Zimmer|23m²|CHF 1’650.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Ankerstrasse 110|8004 Zürich|23.0|Lyrenweg, 8047 Zürich|47.375877380371094|8.480228424072266|lyrenweg 29 8047 zuerich 261 zuerich ch zh
